Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,Torque_RollingMean,Torque_RollingStd,Torque_RollingVar,AirTemp_RollingMean,AirTemp_RollingStd,AirTemp_RollingVar,ProcessTemp_RollingMean,ProcessTemp_RollingStd,ProcessTemp_RollingVar,RPM_RollingMean,RPM_RollingStd,RPM_RollingVar,ToolWear_RollingMean,ToolWear_RollingStd,ToolWear_RollingVar,Temp_Difference,Power_Index,Wear_Torque,Temp_Ratio,RPM_per_Torque
1,300.2,309.2,1430,43.4,24,0,43.18,4.555436312802611,20.75200000000065,300.12,0.08366600270620582,0.007000000008834838,309.14,0.054772255803117086,0.003000000005762093,1477.2,49.5651086955278,2456.699999999485,18.0,5.4313902455998635,29.499999999997346,9.0,62062.0,1041.6,1.0299800133244503,32.20720720720721
2,300.1,309.1,1533,38.0,26,0,41.64,4.786230249371676,22.908000000000456,300.14,0.05477225583201725,0.0030000000089279483,309.14,0.054772255803117086,0.003000000005762093,1491.2,54.219000359647765,2939.699999999484,21.0,4.6904157598231295,21.999999999997183,9.0,58254.0,988.0,1.0299900033322227,39.30769230769231
1,300.1,309.0,1404,54.8,29,0,45.52,6.136122554186879,37.6520000000009,300.14,0.05477225583201725,0.0030000000089279483,309.12,0.08366600268764375,0.007000000005728811,1460.0,49.40141698372108,2440.499999999485,24.0,3.8078865529315626,14.49999999999702,8.899999999999977,76939.2,1589.1999999999998,1.0296567810729755,25.161290322580648
2,300.1,308.9,1548,38.4,31,0,44.32,6.943486156103486,48.21200000000076,300.14,0.05477225583201725,0.0030000000089279483,309.06000000000006,0.1140175425346058,0.013000000005630643,1478.8,62.65540678983328,3925.699999999486,26.4,3.6469165057616664,13.299999999996883,8.799999999999955,59443.2,1190.3999999999999,1.0293235588137286,39.289340101522846
2,300.1,309.0,1612,33.0,34,0,41.519999999999996,8.285650246057964,68.65200000000038,300.12,0.044721359648750056,0.0020000000088328494,309.04,0.11401754253445623,0.013000000005596537,1505.4,86.46849137113173,7476.799999999483,28.8,3.962322551231379,15.699999999996745,8.899999999999977,53196.0,1122.0,1.0296567810729755,47.411764705882355
2,300.2,309.0,1642,31.2,37,0,39.08,9.32480562800105,86.95200000000007,300.12,0.044721359648750056,0.0020000000088328494,309.0,0.07071067815777646,0.005000000005532645,1547.8,92.04998642041987,8473.199999999482,31.4,4.27784992724109,18.299999999996597,8.800000000000011,51230.4,1154.3999999999999,1.0293137908061294,50.993788819875775
2,300.2,309.1,1406,42.2,40,0,39.92,9.392124360335108,88.21200000000017,300.14,0.05477225583201726,0.0030000000089279487,309.0,0.07071067815777646,0.005000000005532645,1522.4,112.42241769326742,12638.799999999486,34.2,4.438468204234028,19.699999999996436,8.900000000000034,59333.200000000004,1688.0,1.0296469020652899,32.5462962962963
1,300.3,309.2,1587,31.4,43,0,35.24,4.860864120709365,23.627999999999627,300.17999999999995,0.08366600270789246,0.0070000000091170675,309.04,0.11401754253445623,0.013000000005596537,1559.0,92.21171292194654,8502.999999999483,37.0,4.7434164902521765,22.499999999996277,8.899999999999977,49831.799999999996,1350.2,1.0296370296370296,48.98148148148148
2,300.3,309.2,1364,47.6,45,0,37.08,7.4223985341666925,55.09199999999987,300.21999999999997,0.08366600270901688,0.007000000009305219,309.1,0.10000000002846045,0.01000000000569209,1522.2,127.61739693317477,16286.199999999486,39.8,4.438468204233992,19.699999999996116,8.899999999999977,64926.4,2142.0,1.0296370296370296,28.065843621399175
1,300.3,309.2,1462,51.4,48,0,40.760000000000005,9.234067359511752,85.26800000000033,300.26000000000005,0.0547722558371765,0.0030000000094931156,309.14,0.0894427191321693,0.008000000005756123,1492.2,118.5377576977036,14051.199999999488,42.6,4.277849927241014,18.29999999999595,8.899999999999977,75146.8,2467.2,1.0296370296370296,27.900763358778626
1,300.3,309.2,1649,32.4,50,0,41.0,8.934203937676841,79.82000000000036,300.28000000000003,0.04472135965718354,0.002000000009587163,309.17999999999995,0.04472135961505632,0.0020000000058191907,1493.6,120.76961538400084,14585.299999999494,45.2,3.96232255123126,15.699999999995802,8.899999999999977,53427.6,1620.0,1.0296370296370296,49.37125748502994
1,300.4,309.2,1752,29.0,52,0,38.36,10.331892372648875,106.74800000000002,300.32,0.044721359659287134,0.0020000000097753147,309.2,0.0,0.0,1562.8,152.88459700048105,23373.6999999995,47.6,3.6469165057614994,13.299999999995663,8.800000000000011,50808.0,1508.0,1.0292942743009321,58.4
0,300.4,309.3,1396,51.2,54,0,42.32,10.782022073804177,116.25200000000052,300.34000000000003,0.05477225584060713,0.0030000000098689217,309.21999999999997,0.044721359615749044,0.0020000000058811498,1524.6,168.40071258756447,28358.799999999494,49.8,3.4928498393139567,12.199999999995534,8.900000000000034,71475.2,2764.8,1.0296271637816246,26.743295019157088
2,300.5,309.4,2179,16.3,59,0,36.06,15.151171571862015,229.55799999999968,300.38,0.08366600271351585,0.0070000000100580405,309.26,0.0894427191332064,0.008000000005941645,1687.6,309.4499959605744,95759.29999999952,52.6,4.219004621945249,17.79999999999537,8.899999999999977,35517.700000000004,961.7,1.0296173044925123,125.95375722543352
1,300.5,309.5,1653,27.6,62,0,31.3,12.660963628413086,160.29999999999905,300.41999999999996,0.08366600271464027,0.007000000010246192,309.32,0.13038404812720697,0.017000000006037824,1725.8,285.5007880899798,81510.69999999953,55.4,4.979959839195013,24.79999999999522,9.0,45622.8,1711.2,1.0299500831946755,57.79720279720279
1,300.6,309.5,2025,21.4,64,0,29.1,13.35851788186095,178.44999999999874,300.48,0.0836660027163269,0.00700000001052842,309.38,0.13038404812756338,0.017000000006130764,1801.0,308.78390502097017,95347.49999999953,58.2,5.118593556827409,26.199999999995065,8.899999999999977,43335.0,1369.6,1.0296074517631404,90.40178571428572
1,300.6,309.6,1426,53.6,66,0,34.02,17.269973943234525,298.25199999999944,300.52,0.08366600271743603,0.007000000010714014,309.46,0.11401754253735623,0.013000000006257836,1735.8,352.9726618309122,124589.69999999953,61.0,4.690415759822886,21.999999999994905,9.0,76433.6,3537.6,1.029940119760479,26.117216117216117
2,300.6,309.6,1503,38.4,68,0,31.46,14.868355658915315,221.06799999999907,300.56000000000006,0.05477225585000196,0.0030000000108980733,309.52000000000004,0.08366600269139195,0.0070000000063560035,1757.2,329.6971337455022,108700.19999999955,63.8,3.492849839313844,12.199999999994745,9.0,57715.2,2611.2,1.029940119760479,38.14720812182741
2,300.7,309.6,1525,36.5,71,0,35.5,12.229472596968343,149.55999999999963,300.6,0.07071067819703153,0.00500000001108415,309.56,0.05477225580910718,0.0030000000064182757,1626.4,237.30739558639877,56314.79999999955,66.2,3.492849839313825,12.199999999994613,8.900000000000034,55662.5,2591.5,1.0295976055869638,40.666666666666664
1,300.6,309.6,1423,49.1,74,0,39.8,12.533355496434314,157.08500000000024,300.62,0.044721359674955316,0.0020000000111767197,309.58000000000004,0.04472135962209638,0.002000000006448872,1580.4,252.65747564637695,63835.79999999956,68.6,3.974921382869664,15.799999999994483,9.0,69869.3,3633.4,1.029940119760479,28.40319361277445
2,300.7,309.7,1435,44.7,76,0,44.46,7.162611255680488,51.30300000000083,300.64,0.05477225585340015,0.0030000000112703267,309.62,0.0447213596227319,0.0020000000065057153,1462.4,47.945802736001525,2298.7999999995714,71.0,4.123105625616974,16.999999999994337,9.0,64144.50000000001,3397.2000000000003,1.0299301629531095,31.400437636761485
0,300.6,309.5,1495,36.5,79,0,41.04,5.624766661826996,31.638000000000407,300.64,0.05477225585340015,0.0030000000112703267,309.6,0.07071067816446679,0.005000000006478799,1476.2,44.6676616804548,1995.19999999957,73.6,4.277849927240807,18.299999999994178,8.899999999999977,54567.5,2883.5,1.0296074517631404,39.86666666666667
2,300.6,309.5,1557,33.8,84,0,40.12,6.476264355320921,41.9420000000003,300.64,0.05477225585340015,0.0030000000112703267,309.58000000000004,0.08366600269196817,0.007000000006452424,1487.0,57.463031594230834,3301.9999999995707,76.8,4.969909455915066,24.69999999999399,8.899999999999977,52626.6,2839.2,1.0296074517631404,44.74137931034483
1,300.6,309.4,1474,40.7,87,0,40.96,6.1536980751415165,37.86800000000041,300.62,0.04472135967493864,0.002000000011175228,309.54,0.11401754253799591,0.013000000006403709,1476.8,53.415353598001865,2853.1999999995705,80.0,5.431390245599536,29.49999999999379,8.799999999999955,59991.8,3540.9,1.0292747837658016,35.34772182254196
1,300.5,309.3,1465,46.0,89,0,40.339999999999996,5.212772774637345,27.17300000000032,300.6,0.0707106781970029,0.0050000000110801005,309.47999999999996,0.14832396976324952,0.02200000000632936,1485.2,45.565337703122225,2076.1999999995714,83.0,5.431390245599519,29.499999999993598,8.800000000000011,67390.0,4094.0,1.0292845257903493,31.170212765957448
2,300.5,309.3,1589,34.9,91,0,38.38,5.001699711098228,25.017000000000092,300.56000000000006,0.05477225584991828,0.0030000000108889075,309.4,0.10000000003116086,0.010000000006232171,1516.0,54.35071296680082,2953.9999999995707,86.0,4.690415759822726,21.999999999993406,8.800000000000011,55456.1,3175.9,1.0292845257903493,44.261838440111426
1,300.5,309.3,1475,46.8,94,0,40.44,6.04590770687085,36.553000000000345,300.54,0.05477225584902447,0.003000000010790995,309.36,0.08944271913457158,0.008000000006185858,1512.0,56.9561234635888,3243.9999999995707,89.0,3.807886552931063,14.499999999993214,8.800000000000011,69030.0,4399.2,1.0292845257903493,30.85774058577406
1,300.6,309.4,1442,43.2,96,0,42.32,4.797603568449625,23.017000000000575,300.53999999999996,0.05477225584902447,0.003000000010790995,309.34000000000003,0.05477225580677924,0.003000000006163262,1489.0,57.458680806293934,3301.4999999995707,91.4,3.646916505761144,13.299999999993073,8.799999999999955,62294.4,4147.200000000001,1.0292747837658016,32.62443438914027
1,300.6,309.4,1556,36.0,98,0,41.379999999999995,5.589454356196181,31.242000000000466,300.54,0.05477225584902447,0.003000000010790995,309.34000000000003,0.05477225580677924,0.003000000006163262,1505.4,63.49251924439263,4031.299999999569,93.6,3.6469165057611277,13.299999999992952,8.799999999999955,56016.0,3528.0,1.0292747837658016,42.054054054054056
1,300.7,309.3,1425,45.3,100,0,41.239999999999995,5.451880409546824,29.723000000000443,300.58000000000004,0.08366600271905685,0.0070000000109852285,309.34000000000003,0.05477225580677924,0.003000000006163262,1497.4,71.82826741610555,5159.29999999957,95.8,3.4928498393135685,12.199999999992823,8.600000000000023,64552.49999999999,4530.0,1.0285999334885267,30.777537796976244
1,300.7,309.3,1580,38.3,102,0,41.92,4.610531422732148,21.257000000000524,300.62,0.08366600272021185,0.007000000011178497,309.34000000000003,0.05477225580677924,0.003000000006163262,1495.6,69.0166646542672,4763.299999999575,98.0,3.162277660167223,9.999999999992687,8.600000000000023,60513.99999999999,3906.6,1.0285999334885267,40.203562340966926
0,300.8,309.4,1474,40.7,104,0,40.7,3.716853508009212,13.815000000000385,300.68,0.08366600272194434,0.0070000000114683976,309.36,0.054772255806975124,0.0030000000061847203,1495.4,69.09269136456892,4773.799999999576,100.0,3.1622776601672027,9.999999999992559,8.599999999999966,59991.8,4232.8,1.0285904255319147,35.34772182254196
1,300.8,309.4,1489,38.4,109,0,39.739999999999995,3.5246276399075502,12.423000000000268,300.72,0.08366600272309933,0.007000000011661666,309.36,0.054772255806975124,0.0030000000061847203,1504.8,62.93409250954188,3960.6999999995746,102.6,4.2190046219448964,17.7999999999924,8.599999999999966,57177.6,4185.599999999999,1.0285904255319147,37.79187817258883
1,300.8,309.4,1946,20.5,111,0,36.64,9.458223934756456,89.45799999999988,300.76,0.054772255858728025,0.0030000000118539667,309.36,0.054772255806975124,0.0030000000061847203,1582.8,210.6292952084291,44364.699999999575,105.2,4.658325879540016,21.699999999992265,8.599999999999966,39893.0,2275.5,1.0285904255319147,90.51162790697674
2,300.8,309.4,1342,62.4,113,1,40.059999999999995,14.899093932182597,221.9830000000003,300.78000000000003,0.044721359683578654,0.0020000000119480142,309.38,0.04472135961939617,0.0020000000062073585,1566.2,228.67269185453603,52291.19999999958,107.8,4.658325879540001,21.699999999992123,8.599999999999966,83740.8,7051.2,1.0285904255319147,21.167192429022084
2,300.9,309.5,1758,26.8,116,0,37.760000000000005,16.079583327934838,258.553,300.82000000000005,0.04472135968568225,0.002000000012136166,309.41999999999996,0.04472135961993319,0.002000000006255391,1601.8,244.65526767269816,59856.19999999959,110.6,4.505552130426631,20.299999999991957,8.600000000000023,47114.4,3108.8,1.028580923894982,63.23741007194244
2,300.9,309.4,1724,25.6,119,0,34.739999999999995,16.791605045379065,281.95799999999963,300.84,0.05477225586215865,0.003000000012229773,309.41999999999996,0.04472135961993319,0.002000000006255391,1651.8,237.44725730148915,56381.1999999996,113.6,3.974921382869325,15.799999999991787,8.5,44134.4,3046.4,1.0282485875706215,64.81203007518796
1,301.0,309.5,1430,48.5,122,0,36.760000000000005,17.912090888559042,320.8429999999999,300.88,0.08366600272762463,0.007000000012418892,309.44,0.05477225580784625,0.0030000000062801466,1640.0,248.75690945177703,61879.9999999996,116.2,4.438468204233489,19.69999999999165,8.5,69355.0,5917.0,1.0282392026578073,28.88888888888889
1,300.9,309.5,1612,35.2,124,0,39.7,15.63809451307928,244.55000000000027,300.9,0.07071067820713842,0.005000000012513479,309.46,0.05477225580807715,0.0030000000063054415,1573.2,181.90437048075452,33089.1999999996,118.8,4.438468204233472,19.699999999991505,8.600000000000023,56742.4,4364.8,1.028580923894982,44.53038674033149
0,300.9,309.5,1469,43.4,126,0,35.9,10.054849576199526,101.09999999999978,300.91999999999996,0.04472135969097145,0.002000000012609246,309.48,0.044721359620781616,0.0020000000063312767,1598.6,147.0843295528099,21633.799999999588,121.4,3.9749213828692707,15.799999999991355,8.600000000000023,63754.6,5468.4,1.028580923894982,33.085585585585584
1,300.9,309.6,1384,42.4,131,0,39.019999999999996,8.876485791122532,78.79200000000019,300.91999999999996,0.04472135969097145,0.002000000012609246,309.5,0.07071067816361466,0.005000000006358292,1523.8,140.7167367444242,19801.199999999582,124.4,4.505552130426547,20.299999999991194,8.700000000000045,58681.6,5554.4,1.028913260219342,31.889400921658986
1,301.0,309.6,1724,28.1,133,0,39.519999999999996,7.954055569330671,63.26700000000026,300.93999999999994,0.05477225586648505,0.0030000000127037058,309.54,0.054772255809021564,0.0030000000064088965,1523.8,140.7167367444242,19801.199999999582,127.2,4.658325879539886,21.69999999999105,8.600000000000023,48444.4,3737.3,1.0285714285714287,59.24398625429553
2,301.0,309.6,1397,48.0,135,0,39.42,7.814857644256883,61.072000000000244,300.93999999999994,0.05477225586648505,0.0030000000127037058,309.56,0.054772255809252476,0.003000000006434192,1517.2,146.85605196926542,21566.699999999586,129.8,4.6583258795398725,21.69999999999093,8.600000000000023,67056.0,6480.0,1.0285714285714287,28.510204081632654
2,301.0,309.6,1588,32.7,138,0,38.92,8.221739475317872,67.59700000000018,300.96,0.05477225586733865,0.0030000000127972134,309.58000000000004,0.04472135962222109,0.002000000006460027,1512.4,143.33282945647724,20544.299999999588,132.6,4.505552130426516,20.299999999990916,8.600000000000023,51927.600000000006,4512.6,1.0285714285714287,47.12166172106824
1,301.0,309.7,1468,42.0,141,0,38.64,8.053136035110803,64.85300000000015,300.98,0.044721359694124475,0.002000000012891261,309.62,0.044721359622799425,0.0020000000065117547,1512.2,143.40920472549726,20566.199999999586,135.6,3.9749213828692183,15.799999999990938,8.699999999999989,61656.0,5922.0,1.0289036544850498,34.13953488372093
2,301.0,309.8,1594,31.1,143,0,36.38,8.315467515419673,69.14699999999984,301.0,0.0,0.0,309.66,0.08944271913667637,0.008000000006562374,1554.2,126.19508706760175,15925.199999999584,138.0,4.123105625616563,16.999999999990948,8.800000000000011,49573.4,4447.3,1.0292358803986712,49.65732087227414
2,301.0,309.7,1511,39.3,146,0,38.620000000000005,6.918598123897655,47.86700000000015,301.0,0.0,0.0,309.68,0.08366600269277581,0.00700000000658757,1511.6,83.15828281055103,6915.299999999587,140.6,4.277849927240431,18.29999999999096,8.699999999999989,59382.299999999996,5737.799999999999,1.0289036544850498,37.493796526054595
1,301.1,309.8,1493,38.9,149,0,36.8,4.663689526544398,21.749999999999908,301.02,0.04472135969625667,0.002000000013081971,309.72,0.08366600269308495,0.007000000006639298,1530.8,57.07626476916293,3257.69999999959,143.4,4.277849927240431,18.29999999999096,8.699999999999989,58077.7,5796.099999999999,1.0288940551311856,37.418546365914786
0,301.2,309.8,1709,27.0,151,0,35.66,6.319256285355086,39.932999999999765,301.06,0.08944271917416763,0.008000000013269015,309.76,0.0547722558115947,0.0030000000066907695,1555.0,98.21659737539062,9646.499999999589,146.0,4.123105625616563,16.999999999990948,8.600000000000023,46143.0,4077.0,1.0285524568393094,61.035714285714285
1,301.1,309.6,1501,36.1,156,0,34.48,5.3096139219344005,28.191999999999606,301.08000000000004,0.08366600273326713,0.0070000000133630625,309.73999999999995,0.0894427191372412,0.008000000006663413,1561.6,91.80849633884431,8428.799999999588,149.0,4.949747468304918,24.499999999990948,8.5,54186.1,5631.6,1.0282298239787446,40.45822102425876
1,301.1,309.7,1668,30.8,158,0,34.42,5.3588244979659105,28.716999999999597,301.1,0.07071067821381471,0.00500000001345765,309.71999999999997,0.0836660026930722,0.007000000006637166,1576.4,103.55095364118857,10722.799999999585,152.0,4.949747468304918,24.499999999990948,8.599999999999966,51374.4,4866.400000000001,1.028561939554965,52.45283018867924
1,301.1,309.6,1502,48.9,160,0,36.34,8.400773773885346,70.57299999999985,301.12,0.044721359701520455,0.002000000013552778,309.70000000000005,0.10000000003304806,0.01000000000660961,1574.6,105.03951637359904,11033.29999999958,154.8,4.6583258795398725,21.69999999999093,8.5,73447.8,7824.0,1.0282298239787446,30.100200400801604
2,301.0,309.7,1288,58.4,162,0,40.24,13.098969425111289,171.58300000000037,301.1,0.07071067821381471,0.00500000001345765,309.68,0.08366600269274609,0.007000000006582596,1533.6,166.7402171043314,27802.299999999574,157.4,4.219004621944719,17.799999999990902,8.699999999999989,75219.2,9460.8,1.0289036544850498,21.683501683501685
1,301.0,309.7,1491,42.9,165,0,43.42,10.811429137722765,116.8870000000008,301.06000000000006,0.05477225587162224,0.003000000013266457,309.65999999999997,0.054772255810338934,0.0030000000065532073,1490.0,134.8647470616379,18188.49999999957,160.2,3.4928498393132945,12.199999999990908,8.699999999999989,63963.9,7078.5,1.0289036544850498,33.96355353075171
1,301.1,309.8,1519,39.6,167,0,44.12,10.321191791648912,106.5270000000009,301.06,0.054772255871622245,0.0030000000132664574,309.7,0.0707106781653802,0.0050000000066079756,1493.6,135.47066103034845,18352.29999999957,162.4,3.6469165057608484,13.299999999990915,8.699999999999989,60152.4,6613.2,1.0288940551311856,37.41379310344828
1,301.2,309.9,1984,19.7,169,0,41.9,14.32113822292071,205.0950000000006,301.08000000000004,0.08366600273326542,0.007000000013362778,309.74,0.11401754253910457,0.01300000000665652,1556.8,256.668463197175,65878.69999999958,164.6,3.6469165057608484,13.299999999990915,8.699999999999989,39084.799999999996,3329.2999999999997,1.0288844621513944,95.84541062801932
1,301.2,309.9,1643,32.9,171,0,38.7,14.152561605589291,200.29500000000013,301.1,0.10000000006730139,0.010000000013460278,309.8,0.10000000003366764,0.010000000006733529,1585.0,256.88810793806624,65991.49999999958,166.8,3.4928498393132945,12.199999999990908,8.699999999999989,54054.7,5625.9,1.0288844621513944,48.466076696165196
2,301.2,310.0,1625,31.6,173,0,33.339999999999996,8.942203307910155,79.96299999999931,301.14,0.08944271917632883,0.00800000001365562,309.86,0.11401754253977107,0.013000000006808506,1652.4,196.62349808707904,38660.79999999958,169.0,3.162277660166939,9.99999999999089,8.800000000000011,51350.0,5466.8,1.0292164674634794,49.84662576687116
2,301.3,310.0,2068,17.8,176,0,28.32,9.27291755597981,85.98699999999856,301.2,0.07071067821728297,0.005000000013948136,309.91999999999996,0.08366600269452487,0.007000000006880242,1767.8,242.24512378993222,58682.69999999958,171.2,3.4928498393132945,12.199999999990908,8.699999999999989,36810.4,3132.8,1.0288748755393295,110.0
0,301.3,310.1,1469,39.7,179,0,28.340000000000003,9.303386480201635,86.55299999999858,301.24,0.054772255879628313,0.003000000014143478,309.97999999999996,0.08366600269498857,0.007000000006957834,1757.8,255.7395159141418,65402.69999999958,173.6,3.9749213828692174,15.799999999990932,8.800000000000011,58319.3,7106.3,1.0292067706604713,36.09336609336609
1,301.3,310.1,1558,36.3,184,0,31.660000000000004,8.363791006475417,69.95299999999907,301.26,0.054772255880498784,0.0030000000142388333,310.02,0.0836660026952824,0.007000000007007003,1672.6,231.3380643128138,53517.29999999957,176.6,5.128352561982352,26.299999999990952,8.800000000000011,56555.399999999994,6679.2,1.0292067706604713,41.76943699731904
1,301.3,310.0,1344,54.8,186,0,36.04,13.396006867719938,179.45299999999975,301.28000000000003,0.04472135971024227,0.002000000014332881,310.03999999999996,0.054772255814685436,0.0030000000070293424,1612.8,275.3592199291674,75822.69999999958,179.6,5.412947441088909,29.299999999990973,8.699999999999989,73651.2,10192.8,1.0288748755393295,24.086021505376344
0,301.3,310.1,1455,44.1,188,0,38.540000000000006,13.526011976928018,182.95300000000017,301.3,0.0,0.0,310.06,0.05477225581491634,0.0030000000070546373,1578.8,283.84097660485804,80565.69999999958,182.6,4.9799598391945885,24.799999999990995,8.800000000000011,64165.5,8290.800000000001,1.0292067706604713,32.26164079822616
1,301.3,310.1,1355,53.6,193,0,45.7,8.24833316494923,68.03500000000138,301.3,0.0,0.0,310.08000000000004,0.04472135962915788,0.0020000000070804725,1436.2,88.54208039118781,7839.699999999564,186.0,5.147815070492626,26.499999999991005,8.800000000000011,72628.0,10344.800000000001,1.0292067706604713,24.816849816849818
1,301.3,310.1,1269,56.8,195,1,49.120000000000005,8.67277348949008,75.21700000000195,301.3,0.0,0.0,310.08000000000004,0.04472135962915788,0.0020000000070804725,1396.2,112.07006736858672,12559.699999999566,189.2,4.658325879539883,21.699999999991025,8.800000000000011,72079.2,11076.0,1.0292067706604713,21.955017301038062
1,301.3,310.0,1550,41.5,197,0,50.160000000000004,6.876990620904037,47.293000000002095,301.3,0.0,0.0,310.06000000000006,0.05477225581491634,0.0030000000070546373,1394.6,109.20302193620638,11925.299999999574,191.8,4.658325879539883,21.699999999991025,8.699999999999989,64325.0,8175.5,1.0288748755393295,36.470588235294116
2,301.3,310.1,1525,37.8,199,0,46.76,8.102653886227744,65.65300000000155,301.3,0.0,0.0,310.08000000000004,0.04472135962915788,0.0020000000070804725,1430.8,117.89062727799686,13898.199999999575,194.4,4.21900462194473,17.799999999990995,8.800000000000011,57644.99999999999,7522.2,1.0292067706604713,39.30412371134021
2,301.3,310.0,1696,32.4,202,0,44.42,10.420748533574793,108.5920000000012,301.3,0.0,0.0,310.06000000000006,0.05477225581491634,0.0030000000070546373,1479.0,168.61346328214594,28430.499999999574,197.2,3.492849839313308,12.199999999991,8.699999999999989,54950.399999999994,6544.799999999999,1.0288748755393295,50.778443113772454
1,301.4,310.1,1937,21.8,205,0,38.059999999999995,12.84048285696454,164.8780000000002,301.32,0.044721359712374474,0.0020000000145235907,310.06000000000006,0.05477225581491634,0.0030000000070546373,1595.4,245.13526878031968,60091.299999999566,199.6,3.974921382869229,15.799999999991025,8.700000000000045,42226.6,4469.0,1.028865295288653,84.95614035087719
2,301.4,310.0,1689,32.1,207,0,33.120000000000005,7.446945682627171,55.45699999999947,301.34000000000003,0.05477225588398649,0.0030000000146208922,310.04,0.054772255814685436,0.0030000000070293424,1679.4,163.79041485996535,26827.299999999555,202.0,4.1231056256165735,16.999999999991033,8.600000000000023,54216.9,6644.700000000001,1.0285335102853352,51.027190332326285
2,301.3,310.0,1593,30.8,210,0,30.98,5.789818650009615,33.52199999999916,301.34000000000003,0.05477225588398649,0.0030000000146208922,310.04,0.054772255814685436,0.0030000000070293424,1688.0,156.25299997119913,24414.999999999553,204.6,4.277849927240441,18.299999999991044,8.699999999999989,49064.4,6468.0,1.0288748755393295,50.094339622641506
2,301.3,309.9,1565,36.0,213,0,30.619999999999997,5.294525474487692,28.03199999999912,301.34,0.05477225588398649,0.0030000000146208922,310.0,0.07071067816803052,0.005000000006982788,1696.0,146.54350889752692,21474.999999999553,207.4,4.277849927240441,18.299999999991044,8.599999999999966,56340.0,7668.0,1.0285429804181878,42.2972972972973
1,301.3,310.0,1665,31.4,0,0,30.419999999999998,5.2289578311551805,27.341999999999093,301.34000000000003,0.05477225588398649,0.0030000000146208922,310.0,0.07071067816803052,0.005000000006982788,1689.8,147.19782607090212,21667.199999999553,167.0,93.40503198436362,8724.49999999999,8.699999999999989,52281.0,0.0,1.0288748755393295,51.38888888888889
0,301.3,310.0,1532,36.3,2,0,33.32,2.626214004988834,6.89699999999949,301.32000000000005,0.044721359712374474,0.0020000000145235907,309.98,0.044721359627801036,0.0020000000069591126,1608.8,66.43944611448494,4414.199999999548,126.4,114.49585145322948,13109.299999999992,8.699999999999989,55611.6,72.6,1.0288748755393295,41.07238605898124
1,301.3,310.0,1438,40.9,7,0,35.08,4.125166663299768,17.01699999999974,301.3,0.0,0.0,309.98,0.044721359627801036,0.0020000000069591126,1558.6,83.36246157593682,6949.299999999543,86.4,114.2335327301051,13049.299999999992,8.699999999999989,58814.2,286.3,1.0288748755393295,34.31980906921241
1,301.3,310.1,1531,41.6,9,0,37.239999999999995,4.151264867483169,17.233000000000054,301.3,0.0,0.0,310.0,0.07071067816803052,0.005000000006982788,1546.2,81.55795485419887,6651.699999999541,46.2,93.3150577345371,8707.699999999993,8.800000000000011,63689.6,374.40000000000003,1.0292067706604713,35.93896713615023
1,301.3,310.0,1506,40.8,11,0,38.2,4.34338577609682,18.86500000000018,301.3,0.0,0.0,310.02,0.044721359628309455,0.002000000007004587,1534.4,82.42147778340026,6793.299999999543,5.8,4.658325879540066,21.699999999992727,8.699999999999989,61444.799999999996,448.79999999999995,1.0288748755393295,36.02870813397129
1,301.2,309.9,1382,52.4,13,0,42.4,5.972018084366517,35.66500000000072,301.28000000000003,0.044721359710213675,0.002000000014330323,310.0,0.07071067816803052,0.005000000006982788,1477.8,65.81185303575295,4331.199999999544,8.4,4.2190046219449355,17.79999999999273,8.699999999999989,72416.8,681.1999999999999,1.0288844621513944,25.880149812734082
2,301.2,309.9,1456,50.8,15,0,45.3,5.787054518492205,33.49000000000105,301.26,0.054772255880431976,0.003000000014231515,309.97999999999996,0.08366600269501064,0.007000000006961528,1462.6,58.53887597143921,3426.799999999543,11.0,3.1622776601672293,9.999999999992728,8.699999999999989,73964.8,762.0,1.0288844621513944,28.10810810810811
2,301.2,310.0,1445,45.6,18,0,46.239999999999995,5.250523783395439,27.568000000001152,301.24,0.05477225587952129,0.0030000000141317544,309.98,0.08366600269501064,0.007000000006961528,1464.0,57.883503694917636,3350.499999999544,13.2,3.492849839313555,12.199999999992729,8.800000000000011,65892.0,820.8000000000001,1.0292164674634794,31.008583690987123
1,301.2,309.9,1515,40.9,21,0,46.1,5.412023651094029,29.290000000001143,301.22,0.044721359706884296,0.0020000000140325343,309.93999999999994,0.05477225581367097,0.0030000000069182135,1460.8,53.53223328051563,2865.6999999995446,15.6,3.9749213828694434,15.79999999999273,8.699999999999989,61963.5,858.9,1.0288844621513944,36.15751789976134
1,301.2,309.9,1449,45.5,23,0,47.04,4.610097612849564,21.253000000001247,301.2,0.0,0.0,309.91999999999996,0.044721359627124195,0.002000000006898574,1449.4,47.1942793143358,2227.299999999544,18.0,4.1231056256167795,16.99999999999273,8.699999999999989,65929.5,1046.5,1.0288844621513944,31.161290322580644
0,301.2,309.9,1362,50.7,25,0,46.7,4.156320488124226,17.27500000000121,301.2,0.0,0.0,309.91999999999996,0.044721359627124195,0.002000000006898574,1445.4,54.60128203622644,2981.2999999995445,20.4,3.9749213828694443,15.799999999992734,8.699999999999989,69053.40000000001,1267.5,1.0288844621513944,26.34429400386847
